 Corr.Time[ms]           Correlation(1->2+2->1)  Weighting(1->2+2->1)    Correlation(1->2)       Weighting(1->2)         Correlation(2->1)       Weighting(2->1)
 3.57504165731370E-0003  2.00305661478485E+0000  9.36501478488385E-0001  2.00305661478485E+0000  9.36501478488385E-0001  2.00305661478485E+0000  9.36501478488385E-0001
 3.77504411153495E-0003  2.06449305681374E+0000  4.74146062276335E-0001  2.06449305681374E+0000  4.74146062276335E-0001  2.06449305681374E+0000  4.74146062276335E-0001
 4.07504756003618E-0003  4.49259135224258E+0000  7.84924888858559E-0001  4.49259135224258E+0000  7.84924888858559E-0001  4.49259135224258E+0000  7.84924888858559E-0001
 4.47505246847868E-0003  2.48285322288848E+0000  7.10613487393977E-0001  2.48285322288848E+0000  7.10613487393977E-0001  2.48285322288848E+0000  7.10613487393977E-0001
 4.87505691125989E-0003  3.91675025222028E+0000  4.24391696414537E-0001  3.91675025222028E+0000  4.24391696414537E-0001  3.91675025222028E+0000  4.24391696414537E-0001
 5.27506135404110E-0003  1.53540763878040E+0000  7.12143295719419E-0001  1.53540763878040E+0000  7.12143295719419E-0001  1.53540763878040E+0000  7.12143295719419E-0001
 5.67506626248360E-0003  2.02941091346077E+0000  6.81160996579569E-0001  2.02941091346077E+0000  6.81160996579569E-0001  2.02941091346077E+0000  6.81160996579569E-0001
 6.07507070526481E-0003  1.49389992160943E+0000  1.06264505825841E+0000  1.49389992160943E+0000  1.06264505825841E+0000  1.49389992160943E+0000  1.06264505825841E+0000
 6.47507561370730E-0003  2.96471077866376E+0000  1.63926181914132E+0000  2.96471077866376E+0000  1.63926181914132E+0000  2.96471077866376E+0000  1.63926181914132E+0000
 6.87508005648851E-0003  2.00305796993958E+0000  9.36501045836902E-0001  2.00305796993958E+0000  9.36501045836902E-0001  2.00305796993958E+0000  9.36501045836902E-0001
 7.27508496493101E-0003  1.98265589575201E+0000  6.72248434579718E-0001  1.98265589575201E+0000  6.72248434579718E-0001  1.98265589575201E+0000  6.72248434579718E-0001
 7.67508940771222E-0003  1.49643459045244E+0000  9.52952604189338E-0001  1.49643459045244E+0000  9.52952604189338E-0001  1.49643459045244E+0000  9.52952604189338E-0001
 8.27509630471468E-0003  1.51362456859730E+0000  8.98771727266457E-0001  1.51362456859730E+0000  8.98771727266457E-0001  1.51362456859730E+0000  8.98771727266457E-0001
 9.07510612159967E-0003  1.75066233519144E+0000  1.08645187329389E+0000  1.75066233519144E+0000  1.08645187329389E+0000  1.75066233519144E+0000  1.08645187329389E+0000
 9.87511500716209E-0003  2.49706267919652E+0000  2.06041123797556E+0000  2.49706267919652E+0000  2.06041123797556E+0000  2.49706267919652E+0000  2.06041123797556E+0000
 1.06751248240470E-0002  7.80516775167346E-0001  8.32961923573859E-0001  7.80516775167346E-0001  8.32961923573859E-0001  7.80516775167346E-0001  8.32961923573859E-0001
 1.14751337096095E-0002  1.98746386518177E+0000  5.28705595427718E+0000  1.98746386518177E+0000  5.28705595427718E+0000  1.98746386518177E+0000  5.28705595427718E+0000
 1.22751435264945E-0002  9.97716073978018E-0001  2.95632798363236E+0000  9.97716073978018E-0001  2.95632798363236E+0000  9.97716073978018E-0001  2.95632798363236E+0000
 1.30751524120569E-0002  1.24908286952540E+0000  1.18358245725851E+0000  1.24908286952540E+0000  1.18358245725851E+0000  1.24908286952540E+0000  1.18358245725851E+0000
 1.38751622289419E-0002  2.00282391201286E+0000  2.08912242103902E+0000  2.00282391201286E+0000  2.08912242103902E+0000  2.00282391201286E+0000  2.08912242103902E+0000
 1.46751711145043E-0002  3.73210669131109E+0000  1.15161794390218E+0000  3.73210669131109E+0000  1.15161794390218E+0000  3.73210669131109E+0000  1.15161794390218E+0000
 1.54751809313893E-0002  2.25200883240101E+0000  2.21352993185154E+0000  2.25200883240101E+0000  2.21352993185154E+0000  2.25200883240101E+0000  2.21352993185154E+0000
 1.66751947253942E-0002  1.00190259641419E+0000  1.99572527002369E+0000  1.00190259641419E+0000  1.99572527002369E+0000  1.00190259641419E+0000  1.99572527002369E+0000
 1.82752124965191E-0002  1.86493845628702E+0000  4.29558240206492E+0000  1.86493845628702E+0000  4.29558240206492E+0000  1.86493845628702E+0000  4.29558240206492E+0000
 1.98752321302891E-0002  9.66084707537651E-0001  1.00678416107204E+0000  9.66084707537651E-0001  1.00678416107204E+0000  9.66084707537651E-0001  1.00678416107204E+0000
 2.14752499014139E-0002  2.00489101634831E+0000  2.07695293965822E+0000  2.00489101634831E+0000  2.07695293965822E+0000  2.00489101634831E+0000  2.07695293965822E+0000
 2.30752695351839E-0002  1.86482182541941E+0000  2.18575172130789E+0000  1.86482182541941E+0000  2.18575172130789E+0000  1.86482182541941E+0000  2.18575172130789E+0000
 2.46752873063087E-0002  1.61403157434419E+0000  1.89666870862338E+0000  1.61403157434419E+0000  1.89666870862338E+0000  1.61403157434419E+0000  1.89666870862338E+0000
 2.62753069400787E-0002  2.20742419373718E+0000  1.12722290569317E+0000  2.20742419373718E+0000  1.12722290569317E+0000  2.20742419373718E+0000  1.12722290569317E+0000
 2.78753247112036E-0002  1.49356816877506E+0000  3.19983505869871E+0000  1.49356816877506E+0000  3.19983505869871E+0000  1.49356816877506E+0000  3.19983505869871E+0000
 2.94753443449736E-0002  1.36032404856169E+0000  6.48845848666012E+0000  1.36032404856169E+0000  6.48845848666012E+0000  1.36032404856169E+0000  6.48845848666012E+0000
 3.10753621160984E-0002  1.69891657062656E+0000  7.02873973249388E-0001  1.69891657062656E+0000  7.02873973249388E-0001  1.69891657062656E+0000  7.02873973249388E-0001
 3.34753915667534E-0002  1.28840433603680E+0000  1.35793963674138E+0000  1.28840433603680E+0000  1.35793963674138E+0000  1.28840433603680E+0000  1.35793963674138E+0000
 3.66754271090031E-0002  1.98793204261268E+0000  3.76468479133411E+0000  1.98793204261268E+0000  3.76468479133411E+0000  1.98793204261268E+0000  3.76468479133411E+0000
 3.98754663765430E-0002  1.86847001686374E+0000  6.16018262739809E+0000  1.86847001686374E+0000  6.16018262739809E+0000  1.86847001686374E+0000  6.16018262739809E+0000
 4.30755019187927E-0002  2.10782507822170E+0000  1.94804374806155E+0000  2.10782507822170E+0000  1.94804374806155E+0000  2.10782507822170E+0000  1.94804374806155E+0000
 4.62755411863327E-0002  1.74350378862787E+0000  1.90441125186168E+0000  1.74350378862787E+0000  1.90441125186168E+0000  1.74350378862787E+0000  1.90441125186168E+0000
 4.94755767285824E-0002  1.06397905733717E+0000  1.58568251846159E+0000  1.06397905733717E+0000  1.58568251846159E+0000  1.06397905733717E+0000  1.58568251846159E+0000
 5.26756159961224E-0002  1.50102738708705E+0000  1.86067593970563E+0000  1.50102738708705E+0000  1.86067593970563E+0000  1.50102738708705E+0000  1.86067593970563E+0000
 5.58756515383720E-0002  1.54541549706086E+0000  2.70616840871513E+0000  1.54541549706086E+0000  2.70616840871513E+0000  1.54541549706086E+0000  2.70616840871513E+0000
 5.90756908059120E-0002  1.93097209456032E+0000  1.98384967492476E+0000  1.93097209456032E+0000  1.98384967492476E+0000  1.93097209456032E+0000  1.98384967492476E+0000
 6.22757263481617E-0002  2.31842333185732E+0000  1.57428562684381E+0000  2.31842333185732E+0000  1.57428562684381E+0000  2.31842333185732E+0000  1.57428562684381E+0000
 6.70757815241814E-0002  1.42147246604880E+0000  6.26404655353929E+0000  1.42147246604880E+0000  6.26404655353929E+0000  1.42147246604880E+0000  6.26404655353929E+0000
 7.34758600592613E-0002  1.26836817670085E+0000  5.85842754596272E+0000  1.26836817670085E+0000  5.85842754596272E+0000  1.26836817670085E+0000  5.85842754596272E+0000
 7.98759311437607E-0002  2.14989575179338E+0000  2.45521935809112E+0000  2.14989575179338E+0000  2.45521935809112E+0000  2.14989575179338E+0000  2.45521935809112E+0000
 8.62760096788406E-0002  1.53065879549525E+0000  2.52430369955783E+0000  1.53065879549525E+0000  2.52430369955783E+0000  1.53065879549525E+0000  2.52430369955783E+0000
 9.26760807633400E-0002  1.89025329589773E+0000  6.67878052066781E+0000  1.89025329589773E+0000  6.67878052066781E+0000  1.89025329589773E+0000  6.67878052066781E+0000
 9.90761592984200E-0002  1.74838418010608E+0000  2.96939843048983E+0000  1.74838418010608E+0000  2.96939843048983E+0000  1.74838418010608E+0000  2.96939843048983E+0000
 1.05476230382919E-0001  1.42247603100744E+0000  2.46374790924866E+0000  1.42247603100744E+0000  2.46374790924866E+0000  1.42247603100744E+0000  2.46374790924866E+0000
 1.11876308917999E-0001  1.51863210880499E+0000  2.35116483471401E+0000  1.51863210880499E+0000  2.35116483471401E+0000  1.51863210880499E+0000  2.35116483471401E+0000
 1.18276380002498E-0001  1.64357048779903E+0000  5.13184982194664E+0000  1.64357048779903E+0000  5.13184982194664E+0000  1.64357048779903E+0000  5.13184982194664E+0000
 1.24676458537578E-0001  1.46443173291037E+0000  5.43351744239788E+0000  1.46443173291037E+0000  5.43351744239788E+0000  1.46443173291037E+0000  5.43351744239788E+0000
 1.34276568889618E-0001  1.69894878313682E+0000  2.53598595116219E+0000  1.69894878313682E+0000  2.53598595116219E+0000  1.69894878313682E+0000  2.53598595116219E+0000
 1.47076711058617E-0001  1.32749558480333E+0000  3.20998410766452E+0000  1.32749558480333E+0000  3.20998410766452E+0000  1.32749558480333E+0000  3.20998410766452E+0000
 1.59876868128777E-0001  1.41290838393839E+0000  3.98524320978276E+0000  1.41290838393839E+0000  3.98524320978276E+0000  1.41290838393839E+0000  3.98524320978276E+0000
 1.72677010297775E-0001  1.68006239718413E+0000  4.98461113884357E+0000  1.68006239718413E+0000  4.98461113884357E+0000  1.68006239718413E+0000  4.98461113884357E+0000
 1.85477167367935E-0001  1.32042869476504E+0000  9.85746318562758E+0000  1.32042869476504E+0000  9.85746318562758E+0000  1.32042869476504E+0000  9.85746318562758E+0000
 1.98277309536934E-0001  1.58033509104952E+0000  4.54040042686142E+0000  1.58033509104952E+0000  4.54040042686142E+0000  1.58033509104952E+0000  4.54040042686142E+0000
 2.11077466607094E-0001  1.27388492626132E+0000  9.23207162915050E+0000  1.27388492626132E+0000  9.23207162915050E+0000  1.27388492626132E+0000  9.23207162915050E+0000
 2.23877608776093E-0001  1.54167247190337E+0000  5.07482996400572E+0000  1.54167247190337E+0000  5.07482996400572E+0000  1.54167247190337E+0000  5.07482996400572E+0000
 2.36677765846252E-0001  1.14766246328352E+0000  6.19504880061930E+0000  1.14766246328352E+0000  6.19504880061930E+0000  1.14766246328352E+0000  6.19504880061930E+0000
 2.49477908015251E-0001  1.75307585817480E+0000  6.16256520895425E+0000  1.75307585817480E+0000  6.16256520895425E+0000  1.75307585817480E+0000  6.16256520895425E+0000
 2.68678128719330E-0001  1.26706755866886E+0000  6.03231705204528E+0000  1.26706755866886E+0000  6.03231705204528E+0000  1.26706755866886E+0000  6.03231705204528E+0000
 2.94278442859650E-0001  1.46606734883468E+0000  6.59905184566108E+0000  1.46606734883468E+0000  6.59905184566108E+0000  1.46606734883468E+0000  6.59905184566108E+0000
 3.19878727197647E-0001  1.52673759459146E+0000  5.57803339017931E+0000  1.52673759459146E+0000  5.57803339017931E+0000  1.52673759459146E+0000  5.57803339017931E+0000
 3.45479041337967E-0001  1.44305951391335E+0000  4.99959505851866E+0000  1.44305951391335E+0000  4.99959505851866E+0000  1.44305951391335E+0000  4.99959505851866E+0000
 3.71079325675964E-0001  1.57113885152029E+0000  5.58815299018095E+0000  1.57113885152029E+0000  5.58815299018095E+0000  1.57113885152029E+0000  5.58815299018095E+0000
 3.96679639816284E-0001  1.50490195953780E+0000  1.07951750640864E+0001  1.50490195953780E+0000  1.07951750640864E+0001  1.50490195953780E+0000  1.07951750640864E+0001
 4.22279924154282E-0001  1.58682909584014E+0000  8.28621327665464E+0000  1.58682909584014E+0000  8.28621327665464E+0000  1.58682909584014E+0000  8.28621327665464E+0000
 4.47880238294601E-0001  1.61605669241010E+0000  1.04761962351908E+0001  1.61605669241010E+0000  1.04761962351908E+0001  1.61605669241010E+0000  1.04761962351908E+0001
 4.73480522632599E-0001  1.53106293636973E+0000  6.93352354832763E+0000  1.53106293636973E+0000  6.93352354832763E+0000  1.53106293636973E+0000  6.93352354832763E+0000
 4.99080836772919E-0001  1.54851992369160E+0000  5.76790160500676E+0000  1.54851992369160E+0000  5.76790160500676E+0000  1.54851992369160E+0000  5.76790160500676E+0000
 5.37481248378754E-0001  1.45394654963644E+0000  1.06684536837857E+0001  1.45394654963644E+0000  1.06684536837857E+0001  1.45394654963644E+0000  1.06684536837857E+0001
 5.88681876659393E-0001  1.44535979958757E+0000  5.95159550132930E+0000  1.44535979958757E+0000  5.95159550132930E+0000  1.44535979958757E+0000  5.95159550132930E+0000
 6.39882445335388E-0001  1.49409965317008E+0000  8.38976654600289E+0000  1.49409965317008E+0000  8.38976654600289E+0000  1.49409965317008E+0000  8.38976654600289E+0000
 6.91083073616028E-0001  1.48892896262870E+0000  6.41893123358666E+0000  1.48892896262870E+0000  6.41893123358666E+0000  1.48892896262870E+0000  6.41893123358666E+0000
 7.42283642292023E-0001  1.34578742808386E+0000  6.29019410054508E+0000  1.34578742808386E+0000  6.29019410054508E+0000  1.34578742808386E+0000  6.29019410054508E+0000
 7.93484270572662E-0001  1.26959644228154E+0000  6.21445242823967E+0000  1.26959644228154E+0000  6.21445242823967E+0000  1.26959644228154E+0000  6.21445242823967E+0000
 8.44684839248657E-0001  1.14202356320622E+0000  4.65634722770931E+0000  1.14202356320622E+0000  4.65634722770931E+0000  1.14202356320622E+0000  4.65634722770931E+0000
 8.95885467529297E-0001  1.13738682797384E+0000  1.44968764339446E+0001  1.13738682797384E+0000  1.44968764339446E+0001  1.13738682797384E+0000  1.44968764339446E+0001
 9.47086036205292E-0001  1.39520569919137E+0000  5.69328583057292E+0000  1.39520569919137E+0000  5.69328583057292E+0000  1.39520569919137E+0000  5.69328583057292E+0000
 9.98286664485931E-0001  1.38247502351610E+0000  1.47493885589735E+0001  1.38247502351610E+0000  1.47493885589735E+0001  1.38247502351610E+0000  1.47493885589735E+0001
 1.07508754730225E+0000  1.22159944214912E+0000  8.58463855216168E+0000  1.22159944214912E+0000  8.58463855216168E+0000  1.22159944214912E+0000  8.58463855216168E+0000
 1.17748880386353E+0000  1.26404446898990E+0000  9.08275874254280E+0000  1.26404446898990E+0000  9.08275874254280E+0000  1.26404446898990E+0000  9.08275874254280E+0000
 1.27988994121552E+0000  1.11778489872950E+0000  1.50578530186668E+0001  1.11778489872950E+0000  1.50578530186668E+0001  1.11778489872950E+0000  1.50578530186668E+0001
 1.38229107856750E+0000  1.28821200776202E+0000  8.07848110975010E+0000  1.28821200776202E+0000  8.07848110975010E+0000  1.28821200776202E+0000  8.07848110975010E+0000
 1.48469233512878E+0000  1.10679021457674E+0000  1.34106464457601E+0001  1.10679021457674E+0000  1.34106464457601E+0001  1.10679021457674E+0000  1.34106464457601E+0001
 1.58709347248077E+0000  1.15925709500439E+0000  7.32205688493621E+0000  1.15925709500439E+0000  7.32205688493621E+0000  1.15925709500439E+0000  7.32205688493621E+0000
 1.68949472904205E+0000  1.00194418436484E+0000  1.04091816967673E+0001  1.00194418436484E+0000  1.04091816967673E+0001  1.00194418436484E+0000  1.04091816967673E+0001
 1.79189586639404E+0000  1.07386585272732E+0000  1.38318454559278E+0001  1.07386585272732E+0000  1.38318454559278E+0001  1.07386585272732E+0000  1.38318454559278E+0001
 1.89429712295532E+0000  9.72304731706715E-0001  1.19174776458706E+0001  9.72304731706715E-0001  1.19174776458706E+0001  9.72304731706715E-0001  1.19174776458706E+0001
 1.99669826030731E+0000  8.80096574287832E-0001  1.23434432576185E+0001  8.80096574287832E-0001  1.23434432576185E+0001  8.80096574287832E-0001  1.23434432576185E+0001
 2.15030002593994E+0000  8.95802847444551E-0001  1.18577558691796E+0001  8.95802847444551E-0001  1.18577558691796E+0001  8.95802847444551E-0001  1.18577558691796E+0001
 2.35510253906250E+0000  8.71875853768964E-0001  9.94132073829913E+0000  8.71875853768964E-0001  9.94132073829913E+0000  8.71875853768964E-0001  9.94132073829913E+0000
 2.55990481376648E+0000  8.37672972625216E-0001  1.19097039412130E+0001  8.37672972625216E-0001  1.19097039412130E+0001  8.37672972625216E-0001  1.19097039412130E+0001
 2.76470732688904E+0000  8.59262114387085E-0001  1.15767462528870E+0001  8.59262114387085E-0001  1.15767462528870E+0001  8.59262114387085E-0001  1.15767462528870E+0001
 2.96950960159302E+0000  8.07806088883488E-0001  1.54010067815756E+0001  8.07806088883488E-0001  1.54010067815756E+0001  8.07806088883488E-0001  1.54010067815756E+0001
 3.17431211471558E+0000  7.63346976194208E-0001  2.78354666224591E+0001  7.63346976194208E-0001  2.78354666224591E+0001  7.63346976194208E-0001  2.78354666224591E+0001
 3.37911438941956E+0000  6.37665972782409E-0001  1.85297172780499E+0001  6.37665972782409E-0001  1.85297172780499E+0001  6.37665972782409E-0001  1.85297172780499E+0001
 3.58391690254211E+0000  6.53676760064826E-0001  1.14595015846461E+0001  6.53676760064826E-0001  1.14595015846461E+0001  6.53676760064826E-0001  1.14595015846461E+0001
 3.78871917724609E+0000  5.93860614223336E-0001  1.19012638581767E+0001  5.93860614223336E-0001  1.19012638581767E+0001  5.93860614223336E-0001  1.19012638581767E+0001
 3.99352169036865E+0000  5.39272512048307E-0001  1.29115437464315E+0001  5.39272512048307E-0001  1.29115437464315E+0001  5.39272512048307E-0001  1.29115437464315E+0001
 4.30072498321533E+0000  5.17725016616883E-0001  1.25265937471050E+0001  5.17725016616883E-0001  1.25265937471050E+0001  5.17725016616883E-0001  1.25265937471050E+0001
 4.71033000946045E+0000  4.57050485137408E-0001  1.02797714266271E+0001  4.57050485137408E-0001  1.02797714266271E+0001  4.57050485137408E-0001  1.02797714266271E+0001
 5.11993455886841E+0000  4.21983304437414E-0001  9.45560117025307E+0000  4.21983304437414E-0001  9.45560117025307E+0000  4.21983304437414E-0001  9.45560117025307E+0000
 5.52953958511353E+0000  3.64026653011803E-0001  9.10802904274791E+0000  3.64026653011803E-0001  9.10802904274791E+0000  3.64026653011803E-0001  9.10802904274791E+0000
 5.93914413452148E+0000  3.57052428555111E-0001  1.14906927768412E+0001  3.57052428555111E-0001  1.14906927768412E+0001  3.57052428555111E-0001  1.14906927768412E+0001
 6.34874916076660E+0000  3.26330742544739E-0001  9.44660651837089E+0000  3.26330742544739E-0001  9.44660651837089E+0000  3.26330742544739E-0001  9.44660651837089E+0000
 6.75835371017456E+0000  2.29713416045422E-0001  1.06530051381023E+0001  2.29713416045422E-0001  1.06530051381023E+0001  2.29713416045422E-0001  1.06530051381023E+0001
 7.16795873641968E+0000  2.57066895761069E-0001  1.47245631302818E+0001  2.57066895761069E-0001  1.47245631302818E+0001  2.57066895761069E-0001  1.47245631302818E+0001
 7.57756328582764E+0000  1.90403982900422E-0001  1.45589069303391E+0001  1.90403982900422E-0001  1.45589069303391E+0001  1.90403982900422E-0001  1.45589069303391E+0001
 7.98716831207275E+0000  1.80534253562986E-0001  1.69735696220853E+0001  1.80534253562986E-0001  1.69735696220853E+0001  1.80534253562986E-0001  1.69735696220853E+0001
 8.60157585144043E+0000  1.58011409664240E-0001  1.33644391539371E+0001  1.58011409664240E-0001  1.33644391539371E+0001  1.58011409664240E-0001  1.33644391539371E+0001
 9.42078495025635E+0000  1.11980774854000E-0001  1.64525248927051E+0001  1.11980774854000E-0001  1.64525248927051E+0001  1.11980774854000E-0001  1.64525248927051E+0001
 1.02399950027465E+0001  7.45805253169635E-0002  1.49767442322576E+0001  7.45805253169635E-0002  1.49767442322576E+0001  7.45805253169635E-0002  1.49767442322576E+0001
 1.10592041015625E+0001  5.51144257547288E-0002  1.86192686791993E+0001  5.51144257547288E-0002  1.86192686791993E+0001  5.51144257547288E-0002  1.86192686791993E+0001
 1.18784132003784E+0001  5.26889473980030E-0002  1.63864884696900E+0001  5.26889473980030E-0002  1.63864884696900E+0001  5.26889473980030E-0002  1.63864884696900E+0001
 1.26976232528686E+0001  3.23826588589462E-0003  1.97659096969270E+0001  3.23826588589462E-0003  1.97659096969270E+0001  3.23826588589462E-0003  1.97659096969270E+0001
 1.35168323516845E+0001  1.91759706777279E-0002  1.47713388877940E+0001  1.91759706777279E-0002  1.47713388877940E+0001  1.91759706777279E-0002  1.47713388877940E+0001
 1.43360424041748E+0001 -1.78617567244073E-0002  1.51634365778526E+0001 -1.78617567244073E-0002  1.51634365778526E+0001 -1.78617567244073E-0002  1.51634365778526E+0001
 1.51552515029907E+0001 -4.12168125679065E-0002  2.46537797547765E+0001 -4.12168125679065E-0002  2.46537797547765E+0001 -4.12168125679065E-0002  2.46537797547765E+0001
 1.59744615554809E+0001  7.06829218040685E-0003  2.23980297777717E+0001  7.06829218040685E-0003  2.23980297777717E+0001  7.06829218040685E-0003  2.23980297777717E+0001
 1.72032756805420E+0001 -3.87341181950384E-0003  2.81819676298830E+0001 -3.87341181950384E-0003  2.81819676298830E+0001 -3.87341181950384E-0003  2.81819676298830E+0001
 1.88416957855225E+0001 -1.25313685754847E-0002  4.10394576604586E+0001 -1.25313685754847E-0002  4.10394576604586E+0001 -1.25313685754847E-0002  4.10394576604586E+0001
 2.04801139831543E+0001  5.15070655130660E-0003  3.87542621287476E+0001  5.15070655130660E-0003  3.87542621287476E+0001  5.15070655130660E-0003  3.87542621287476E+0001
 2.21185340881348E+0001  3.15549940558044E-0002  3.16552051117883E+0001  3.15549940558044E-0002  3.16552051117883E+0001  3.15549940558044E-0002  3.16552051117883E+0001
 2.37569522857666E+0001  4.65190979609823E-0002  4.26189447415172E+0001  4.65190979609823E-0002  4.26189447415172E+0001  4.65190979609823E-0002  4.26189447415172E+0001
 2.53953704833984E+0001  6.82638669074372E-0002  4.02931497885281E+0001  6.82638669074372E-0002  4.02931497885281E+0001  6.82638669074372E-0002  4.02931497885281E+0001
 2.70337905883789E+0001  4.24658209873632E-0002  3.66471940072544E+0001  4.24658209873632E-0002  3.66471940072544E+0001  4.24658209873632E-0002  3.66471940072544E+0001
 2.86722087860107E+0001  4.71785644122936E-0002  4.31171057506485E+0001  4.71785644122936E-0002  4.31171057506485E+0001  4.71785644122936E-0002  4.31171057506485E+0001
 3.03106288909912E+0001  4.22652389222005E-0002  4.86477961854919E+0001  4.22652389222005E-0002  4.86477961854919E+0001  4.22652389222005E-0002  4.86477961854919E+0001
 3.19490470886230E+0001  6.73556470088253E-0002  3.46694369293575E+0001  6.73556470088253E-0002  3.46694369293575E+0001  6.73556470088253E-0002  3.46694369293575E+0001
 3.44066772460938E+0001  3.77141102182695E-0002  3.31033753430269E+0001  3.77141102182695E-0002  3.31033753430269E+0001  3.77141102182695E-0002  3.31033753430269E+0001
 3.76835136413574E+0001 -1.71452989918016E-0002  3.09887292716312E+0001 -1.71452989918016E-0002  3.09887292716312E+0001 -1.71452989918016E-0002  3.09887292716312E+0001
 4.09603538513184E+0001  7.64278888169128E-0003  6.14042351899933E+0001  7.64278888169128E-0003  6.14042351899933E+0001  7.64278888169128E-0003  6.14042351899933E+0001
 4.42371902465820E+0001 -1.54301969535955E-0003  2.39126659821689E+0001 -1.54301969535955E-0003  2.39126659821689E+0001 -1.54301969535955E-0003  2.39126659821689E+0001
 4.75140304565430E+0001  9.45808496803757E-0003  3.91340544672948E+0001  9.45808496803757E-0003  3.91340544672948E+0001  9.45808496803757E-0003  3.91340544672948E+0001
 5.07908668518066E+0001  1.84987566007554E-0002  6.93362033287951E+0001  1.84987566007554E-0002  6.93362033287951E+0001  1.84987566007554E-0002  6.93362033287951E+0001
 5.40677070617676E+0001  3.07963787692040E-0002  7.72247644491009E+0001  3.07963787692040E-0002  7.72247644491009E+0001  3.07963787692040E-0002  7.72247644491009E+0001
 5.73445434570313E+0001 -2.17590992046542E-0003  5.82413133671301E+0001 -2.17590992046542E-0003  5.82413133671301E+0001 -2.17590992046542E-0003  5.82413133671301E+0001
 6.06213836669922E+0001 -3.51815950309076E-0002  4.84682859945104E+0001 -3.51815950309076E-0002  4.84682859945104E+0001 -3.51815950309076E-0002  4.84682859945104E+0001
 6.38982200622559E+0001 -3.83510953957498E-0002  4.24993417784791E+0001 -3.83510953957498E-0002  4.24993417784791E+0001 -3.83510953957498E-0002  4.24993417784791E+0001
 6.88134765625000E+0001 -1.22032457776044E-0002  6.16361075212161E+0001 -1.22032457776044E-0002  6.16361075212161E+0001 -1.22032457776044E-0002  6.16361075212161E+0001
 7.53671569824219E+0001  2.56420675028457E-0002  3.40975959767320E+0001  2.56420675028457E-0002  3.40975959767320E+0001  2.56420675028457E-0002  3.40975959767320E+0001
 8.19208297729492E+0001  8.54502163148430E-0003  6.86725006337715E+0001  8.54502163148430E-0003  6.86725006337715E+0001  8.54502163148430E-0003  6.86725006337715E+0001
 8.84745101928711E+0001  2.06589977215890E-0002  3.46143378411449E+0001  2.06589977215890E-0002  3.46143378411449E+0001  2.06589977215890E-0002  3.46143378411449E+0001
 9.50281829833984E+0001  2.01240116647718E-0002  3.26929355669231E+0001  2.01240116647718E-0002  3.26929355669231E+0001  2.01240116647718E-0002  3.26929355669231E+0001
 1.01581863403320E+0002  2.69922553112955E-0002  4.23741551505357E+0001  2.69922553112955E-0002  4.23741551505357E+0001  2.69922553112955E-0002  4.23741551505357E+0001
 1.08135536193847E+0002  1.86213301060624E-0002  1.18174202220575E+0002  1.86213301060624E-0002  1.18174202220575E+0002  1.86213301060624E-0002  1.18174202220575E+0002
