 Corr.Time[ms]           Correlation(1->2+2->1)  Weighting(1->2+2->1)    Correlation(1->2)       Weighting(1->2)         Correlation(2->1)       Weighting(2->1)
 8.62760990858078E-0002  2.72955515333639E+0000  1.05302880435839E+0000  2.72955515333639E+0000  1.05302880435839E+0000  2.72955515333639E+0000  1.05302880435839E+0000
 9.26761776208878E-0002  3.25024267553131E+0000  6.86946231045250E-0001  3.25024267553131E+0000  6.86946231045250E-0001  3.25024267553131E+0000  6.86946231045250E-0001
 9.90762636065483E-0002  4.20452317557341E+0000  5.39414977794031E-0001  4.20452317557341E+0000  5.39414977794031E-0001  4.20452317557341E+0000  5.39414977794031E-0001
 1.05476342141628E-0001  2.16674997409237E+0000  1.23090361086523E+0000  2.16674997409237E+0000  1.23090361086523E+0000  2.16674997409237E+0000  1.23090361086523E+0000
 1.11876428127288E-0001  2.30102243855403E+0000  7.92579565910435E-0001  2.30102243855403E+0000  7.92579565910435E-0001  2.30102243855403E+0000  7.92579565910435E-0001
 1.18276506662368E-0001  2.05795116536508E+0000  3.24690542863835E+0000  2.05795116536508E+0000  3.24690542863835E+0000  2.05795116536508E+0000  3.24690542863835E+0000
 1.24676585197448E-0001  2.96782417748665E+0000  8.54593169613181E-0001  2.96782417748665E+0000  8.54593169613181E-0001  2.96782417748665E+0000  8.54593169613181E-0001
 1.34276717901230E-0001  1.73858045092102E+0000  3.71507639757739E+0000  1.73858045092102E+0000  3.71507639757739E+0000  1.73858045092102E+0000  3.71507639757739E+0000
 1.47076874971390E-0001  3.12192766881153E+0000  1.15508773509752E+0000  3.12192766881153E+0000  1.15508773509752E+0000  3.12192766881153E+0000  1.15508773509752E+0000
 1.59877032041550E-0001  1.40438034055842E+0000  2.00503470923262E+0000  1.40438034055842E+0000  2.00503470923262E+0000  1.40438034055842E+0000  2.00503470923262E+0000
 1.72677204012871E-0001  2.60389474900439E+0000  5.84466857754554E-0001  2.60389474900439E+0000  5.84466857754554E-0001  2.60389474900439E+0000  5.84466857754554E-0001
 1.85477361083031E-0001  2.30751695843909E+0000  1.83912020699003E+0000  2.30751695843909E+0000  1.83912020699003E+0000  2.30751695843909E+0000  1.83912020699003E+0000
 1.98277533054352E-0001  2.59792027172504E+0000  4.45464892521666E+0000  2.59792027172504E+0000  4.45464892521666E+0000  2.59792027172504E+0000  4.45464892521666E+0000
 2.11077690124512E-0001  2.50464013703602E+0000  4.09778766532965E+0000  2.50464013703602E+0000  4.09778766532965E+0000  2.50464013703602E+0000  4.09778766532965E+0000
 2.23877847194672E-0001  2.59411287883407E+0000  2.24927035560349E+0000  2.59411287883407E+0000  2.24927035560349E+0000  2.59411287883407E+0000  2.24927035560349E+0000
 2.36678019165993E-0001  1.81975553387249E+0000  2.69573532189156E+0000  1.81975553387249E+0000  2.69573532189156E+0000  1.81975553387249E+0000  2.69573532189156E+0000
 2.49478176236153E-0001  2.53445361059603E+0000  1.20529081543552E+0000  2.53445361059603E+0000  1.20529081543552E+0000  2.53445361059603E+0000  1.20529081543552E+0000
 2.68678426742554E-0001  1.89236259590864E+0000  1.73838271544247E+0001  1.89236259590864E+0000  1.73838271544247E+0001  1.89236259590864E+0000  1.73838271544247E+0001
 2.94278740882874E-0001  1.58454759216974E+0000  2.40600117257267E+0000  1.58454759216974E+0000  2.40600117257267E+0000  1.58454759216974E+0000  2.40600117257267E+0000
 3.19879084825516E-0001  2.25853963173176E+0000  1.92183890224530E+0000  2.25853963173176E+0000  1.92183890224530E+0000  2.25853963173176E+0000  1.92183890224530E+0000
 3.45479398965836E-0001  2.38809784259434E+0000  3.63300019623088E+0000  2.38809784259434E+0000  3.63300019623088E+0000  2.38809784259434E+0000  3.63300019623088E+0000
 3.71079713106155E-0001  1.47773049769099E+0000  4.69649168626323E+0000  1.47773049769099E+0000  4.69649168626323E+0000  1.47773049769099E+0000  4.69649168626323E+0000
 3.96680057048798E-0001  2.08890681933267E+0000  1.14610628917937E+0000  2.08890681933267E+0000  1.14610628917937E+0000  2.08890681933267E+0000  1.14610628917937E+0000
 4.22280371189117E-0001  2.71678420373070E+0000  1.39130965944563E+0000  2.71678420373070E+0000  1.39130965944563E+0000  2.71678420373070E+0000  1.39130965944563E+0000
 4.47880715131760E-0001  2.02343900611340E+0000  3.11021997894493E+0000  2.02343900611340E+0000  3.11021997894493E+0000  2.02343900611340E+0000  3.11021997894493E+0000
 4.73481029272079E-0001  1.80662696443351E+0000  1.87309677626138E+0000  1.80662696443351E+0000  1.87309677626138E+0000  1.80662696443351E+0000  1.87309677626138E+0000
 4.99081373214722E-0001  2.05433763877515E+0000  4.28327902849389E+0000  2.05433763877515E+0000  4.28327902849389E+0000  2.05433763877515E+0000  4.28327902849389E+0000
 5.37481844425201E-0001  1.61852505361564E+0000  4.41995804270515E+0000  1.61852505361564E+0000  4.41995804270515E+0000  1.61852505361564E+0000  4.41995804270515E+0000
 5.88682472705841E-0001  1.67539178289624E+0000  3.44225870646000E+0000  1.67539178289624E+0000  3.44225870646000E+0000  1.67539178289624E+0000  3.44225870646000E+0000
 6.39883160591125E-0001  1.99645608499379E+0000  1.95462211855562E+0000  1.99645608499379E+0000  1.95462211855562E+0000  1.99645608499379E+0000  1.95462211855562E+0000
 6.91083788871765E-0001  1.91763514688534E+0000  2.15008940292380E+0000  1.91763514688534E+0000  2.15008940292380E+0000  1.91763514688534E+0000  2.15008940292380E+0000
 7.42284476757050E-0001  1.77433074363878E+0000  5.54824807784287E+0000  1.77433074363878E+0000  5.54824807784287E+0000  1.77433074363878E+0000  5.54824807784287E+0000
 7.93485105037689E-0001  1.50090625869446E+0000  2.43412789345680E+0000  1.50090625869446E+0000  2.43412789345680E+0000  1.50090625869446E+0000  2.43412789345680E+0000
 8.44685733318329E-0001  2.33693512602027E+0000  1.74280880378604E+0000  2.33693512602027E+0000  1.74280880378604E+0000  2.33693512602027E+0000  1.74280880378604E+0000
 8.95886421203613E-0001  1.81143355072021E+0000  2.97810370823236E+0000  1.81143355072021E+0000  2.97810370823236E+0000  1.81143355072021E+0000  2.97810370823236E+0000
 9.47087049484253E-0001  1.89179631349216E+0000  1.81421122865886E+0000  1.89179631349216E+0000  1.81421122865886E+0000  1.89179631349216E+0000  1.81421122865886E+0000
 9.98287737369537E-0001  1.48572956910180E+0000  5.18303590229657E+0000  1.48572956910180E+0000  5.18303590229657E+0000  1.48572956910180E+0000  5.18303590229657E+0000
 1.07508873939514E+0000  1.65757661592093E+0000  2.18777744549753E+0000  1.65757661592093E+0000  2.18777744549753E+0000  1.65757661592093E+0000  2.18777744549753E+0000
 1.17748999595642E+0000  1.39863193278704E+0000  6.13223390271193E+0000  1.39863193278704E+0000  6.13223390271193E+0000  1.39863193278704E+0000  6.13223390271193E+0000
 1.27989125251770E+0000  1.71935868552840E+0000  4.03516239885869E+0000  1.71935868552840E+0000  4.03516239885869E+0000  1.71935868552840E+0000  4.03516239885869E+0000
 1.38229262828827E+0000  1.42284284171956E+0000  3.97380287789509E+0000  1.42284284171956E+0000  3.97380287789509E+0000  1.42284284171956E+0000  3.97380287789509E+0000
 1.48469388484955E+0000  1.64194112534711E+0000  4.33296313582636E+0000  1.64194112534711E+0000  4.33296313582636E+0000  1.64194112534711E+0000  4.33296313582636E+0000
 1.58709526062012E+0000  1.26071689459736E+0000  6.09783732007772E+0000  1.26071689459736E+0000  6.09783732007772E+0000  1.26071689459736E+0000  6.09783732007772E+0000
 1.68949651718140E+0000  1.45807627006629E+0000  3.28496849490944E+0000  1.45807627006629E+0000  3.28496849490944E+0000  1.45807627006629E+0000  3.28496849490944E+0000
 1.79189777374268E+0000  1.39736093874449E+0000  2.81449349594752E+0000  1.39736093874449E+0000  2.81449349594752E+0000  1.39736093874449E+0000  2.81449349594752E+0000
 1.89429914951324E+0000  1.61095371508796E+0000  6.47183118317752E+0000  1.61095371508796E+0000  6.47183118317752E+0000  1.61095371508796E+0000  6.47183118317752E+0000
 1.99670040607452E+0000  1.41484742699745E+0000  1.65792306285842E+0001  1.41484742699745E+0000  1.65792306285842E+0001  1.41484742699745E+0000  1.65792306285842E+0001
 2.15030241012573E+0000  1.46956031646156E+0000  1.11969730274292E+0001  1.46956031646156E+0000  1.11969730274292E+0001  1.46956031646156E+0000  1.11969730274292E+0001
 2.35510492324829E+0000  1.31246668211658E+0000  8.71042107251565E+0000  1.31246668211658E+0000  8.71042107251565E+0000  1.31246668211658E+0000  8.71042107251565E+0000
 2.55990767478943E+0000  1.06413868912057E+0000  5.05710879830522E+0000  1.06413868912057E+0000  5.05710879830522E+0000  1.06413868912057E+0000  5.05710879830522E+0000
 2.76471018791199E+0000  1.19054103396092E+0000  5.04908610807251E+0000  1.19054103396092E+0000  5.04908610807251E+0000  1.19054103396092E+0000  5.04908610807251E+0000
 2.96951293945313E+0000  1.28483685354313E+0000  8.16291769035931E+0000  1.28483685354313E+0000  8.16291769035931E+0000  1.28483685354313E+0000  8.16291769035931E+0000
 3.17431545257568E+0000  1.38111958803648E+0000  6.71635106637876E+0000  1.38111958803648E+0000  6.71635106637876E+0000  1.38111958803648E+0000  6.71635106637876E+0000
 3.37911796569824E+0000  1.20170751892250E+0000  5.45645595182121E+0000  1.20170751892250E+0000  5.45645595182121E+0000  1.20170751892250E+0000  5.45645595182121E+0000
 3.58392071723938E+0000  1.16231741685784E+0000  3.85381329756172E+0000  1.16231741685784E+0000  3.85381329756172E+0000  1.16231741685784E+0000  3.85381329756172E+0000
 3.78872323036194E+0000  1.07833644998069E+0000  7.63917202602627E+0000  1.07833644998069E+0000  7.63917202602627E+0000  1.07833644998069E+0000  7.63917202602627E+0000
 3.99352598190308E+0000  1.05350276465685E+0000  4.59502961907001E+0000  1.05350276465685E+0000  4.59502961907001E+0000  1.05350276465685E+0000  4.59502961907001E+0000
 4.30072975158691E+0000  8.67343505032632E-0001  5.75027798204646E+0000  8.67343505032632E-0001  5.75027798204646E+0000  8.67343505032632E-0001  5.75027798204646E+0000
 4.71033477783203E+0000  9.92484503562406E-0001  9.57879874224675E+0000  9.92484503562406E-0001  9.57879874224675E+0000  9.92484503562406E-0001  9.57879874224675E+0000
 5.11994028091431E+0000  9.57399765920513E-0001  1.31111064849711E+0001  9.57399765920513E-0001  1.31111064849711E+0001  9.57399765920513E-0001  1.31111064849711E+0001
 5.52954530715942E+0000  1.04327072831834E+0000  4.75925449792435E+0000  1.04327072831834E+0000  4.75925449792435E+0000  1.04327072831834E+0000  4.75925449792435E+0000
 5.93915081024170E+0000  8.12380015685658E-0001  1.93240527071182E+0001  8.12380015685658E-0001  1.93240527071182E+0001  8.12380015685658E-0001  1.93240527071182E+0001
 6.34875583648682E+0000  7.98275453555932E-0001  4.06757957253245E+0000  7.98275453555932E-0001  4.06757957253245E+0000  7.98275453555932E-0001  4.06757957253245E+0000
 6.75836133956909E+0000  7.92442301298003E-0001  1.17395014768373E+0001  7.92442301298003E-0001  1.17395014768373E+0001  7.92442301298003E-0001  1.17395014768373E+0001
 7.16796636581421E+0000  7.27774577465437E-0001  1.22733830902155E+0001  7.27774577465437E-0001  1.22733830902155E+0001  7.27774577465437E-0001  1.22733830902155E+0001
 7.57757139205933E+0000  8.66885501196140E-0001  6.28381624679992E+0000  8.66885501196140E-0001  6.28381624679992E+0000  8.66885501196140E-0001  6.28381624679992E+0000
 7.98717689514160E+0000  6.61672130221585E-0001  6.27102681990277E+0001  6.61672130221585E-0001  6.27102681990277E+0001  6.61672130221585E-0001  6.27102681990277E+0001
 8.60158443450928E+0000  6.69038425928698E-0001  8.11382989716649E+0000  6.69038425928698E-0001  8.11382989716649E+0000  6.69038425928698E-0001  8.11382989716649E+0000
 9.42079544067383E+0000  7.02440293000564E-0001  1.53294095806242E+0001  7.02440293000564E-0001  1.53294095806242E+0001  7.02440293000564E-0001  1.53294095806242E+0001
 1.02400054931640E+0001  4.96784739370978E-0001  1.25378984651824E+0001  4.96784739370978E-0001  1.25378984651824E+0001  4.96784739370978E-0001  1.25378984651824E+0001
 1.10592155456543E+0001  5.43339225359494E-0001  5.31793205332986E+0000  5.43339225359494E-0001  5.31793205332986E+0000  5.43339225359494E-0001  5.31793205332986E+0000
 1.18784265518188E+0001  3.58167576143115E-0001  5.98061686696971E+0000  3.58167576143115E-0001  5.98061686696971E+0000  3.58167576143115E-0001  5.98061686696971E+0000
 1.26976366043090E+0001  3.70999395659795E-0001  6.75899864963622E+0000  3.70999395659795E-0001  6.75899864963622E+0000  3.70999395659795E-0001  6.75899864963622E+0000
 1.35168476104736E+0001  3.81609813095532E-0001  5.11679123818927E+0000  3.81609813095532E-0001  5.11679123818927E+0000  3.81609813095532E-0001  5.11679123818927E+0000
 1.43360576629638E+0001  3.55483532136267E-0001  7.33917441977541E+0000  3.55483532136267E-0001  7.33917441977541E+0000  3.55483532136267E-0001  7.33917441977541E+0000
 1.51552677154541E+0001  2.38709400862307E-0001  6.08993535094057E+0000  2.38709400862307E-0001  6.08993535094057E+0000  2.38709400862307E-0001  6.08993535094057E+0000
 1.59744787216186E+0001  2.23727145805143E-0001  1.04692970552763E+0001  2.23727145805143E-0001  1.04692970552763E+0001  2.23727145805143E-0001  1.04692970552763E+0001
 1.72032947540283E+0001  1.41271620304135E-0001  1.09885623536979E+0001  1.41271620304135E-0001  1.09885623536979E+0001  1.41271620304135E-0001  1.09885623536979E+0001
 1.88417148590088E+0001  6.69797800213989E-0003  9.66309459948821E+0000  6.69797800213989E-0003  9.66309459948821E+0000  6.69797800213989E-0003  9.66309459948821E+0000
 2.04801368713379E+0001 -2.36097855976496E-0002  2.44045879149375E+0001 -2.36097855976496E-0002  2.44045879149375E+0001 -2.36097855976496E-0002  2.44045879149375E+0001
 2.21185569763184E+0001 -1.29724415550655E-0002  1.22972862458637E+0001 -1.29724415550655E-0002  1.22972862458637E+0001 -1.29724415550655E-0002  1.22972862458637E+0001
 2.37569770812988E+0001 -2.96901939960764E-0002  4.75670769063896E+0001 -2.96901939960764E-0002  4.75670769063896E+0001 -2.96901939960764E-0002  4.75670769063896E+0001
 2.53953990936279E+0001 -3.85922774969326E-0002  1.52237869887913E+0001 -3.85922774969326E-0002  1.52237869887913E+0001 -3.85922774969326E-0002  1.52237869887913E+0001
 2.70338191986084E+0001 -1.18534243209273E-0002  2.35423278250581E+0001 -1.18534243209273E-0002  2.35423278250581E+0001 -1.18534243209273E-0002  2.35423278250581E+0001
 2.86722412109375E+0001 -7.35812058209213E-0003  1.14688555908430E+0001 -7.35812058209213E-0003  1.14688555908430E+0001 -7.35812058209213E-0003  1.14688555908430E+0001
 3.03106613159180E+0001 -7.13440654501125E-0003  1.02156118463939E+0001 -7.13440654501125E-0003  1.02156118463939E+0001 -7.13440654501125E-0003  1.02156118463939E+0001
 3.19490814208984E+0001 -4.19396813304784E-0002  7.34548156242458E+0000 -4.19396813304784E-0002  7.34548156242458E+0000 -4.19396813304784E-0002  7.34548156242458E+0000
 3.44067115783691E+0001  2.74367435927205E-0002  7.22427007505206E+0000  2.74367435927205E-0002  7.22427007505206E+0000  2.74367435927205E-0002  7.22427007505206E+0000
 3.76835556030273E+0001  4.58740773357792E-0002  8.82417861322459E+0000  4.58740773357792E-0002  8.82417861322459E+0000  4.58740773357792E-0002  8.82417861322459E+0000
 4.09603958129883E+0001  4.74290046097468E-0002  9.86339700072589E+0000  4.74290046097468E-0002  9.86339700072589E+0000  4.74290046097468E-0002  9.86339700072589E+0000
 4.42372398376465E+0001 -5.34252784617303E-0002  9.35253327267400E+0000 -5.34252784617303E-0002  9.35253327267400E+0000 -5.34252784617303E-0002  9.35253327267400E+0000
 4.75140800476074E+0001 -1.34347320639091E-0001  1.37389283301670E+0001 -1.34347320639091E-0001  1.37389283301670E+0001 -1.34347320639091E-0001  1.37389283301670E+0001
 5.07909202575684E+0001 -8.29642957013692E-0002  2.57078021392277E+0001 -8.29642957013692E-0002  2.57078021392277E+0001 -8.29642957013692E-0002  2.57078021392277E+0001
 5.40677642822266E+0001 -1.35690851220655E-0001  2.88931005229716E+0001 -1.35690851220655E-0001  2.88931005229716E+0001 -1.35690851220655E-0001  2.88931005229716E+0001
 5.73446044921875E+0001 -1.21863085649538E-0001  2.70618998341734E+0001 -1.21863085649538E-0001  2.70618998341734E+0001 -1.21863085649538E-0001  2.70618998341734E+0001
 6.06214485168457E+0001 -1.38157911829090E-0001  2.87643643107908E+0001 -1.38157911829090E-0001  2.87643643107908E+0001 -1.38157911829090E-0001  2.87643643107908E+0001
 6.38982887268066E+0001 -9.18117158206435E-0002  2.09342164593258E+0001 -9.18117158206435E-0002  2.09342164593258E+0001 -9.18117158206435E-0002  2.09342164593258E+0001
 6.88135528564453E+0001 -4.94153072279842E-0002  1.34652682124224E+0001 -4.94153072279842E-0002  1.34652682124224E+0001 -4.94153072279842E-0002  1.34652682124224E+0001
 7.53672332763672E+0001 -5.73583035608696E-0002  2.56382480927939E+0001 -5.73583035608696E-0002  2.56382480927939E+0001 -5.73583035608696E-0002  2.56382480927939E+0001
 8.19209213256836E+0001  6.29353938531034E-0002  1.20317157859350E+0001  6.29353938531034E-0002  1.20317157859350E+0001  6.29353938531034E-0002  1.20317157859350E+0001
 8.84746017456055E+0001  3.41371825156629E-0003  1.27487416644281E+0001  3.41371825156629E-0003  1.27487416644281E+0001  3.41371825156629E-0003  1.27487416644281E+0001
 9.50282821655273E+0001  5.67012548106159E-0002  1.15740573824458E+0001  5.67012548106159E-0002  1.15740573824458E+0001  5.67012548106159E-0002  1.15740573824458E+0001
 1.01581970214843E+0002  4.06491695905260E-0002  1.40361551054964E+0001  4.06491695905260E-0002  1.40361551054964E+0001  4.06491695905260E-0002  1.40361551054964E+0001
