 Corr.Time[ms]           Correlation(1->2+2->1)  Weighting(1->2+2->1)    Correlation(1->2)       Weighting(1->2)         Correlation(2->1)       Weighting(2->1)
 5.67509979009628E-0003  1.01027111482197E+0000  3.71504731544975E+0000  1.01027111482197E+0000  3.71504731544975E+0000  1.01027111482197E+0000  3.71504731544975E+0000
 6.07510656118393E-0003  1.48755806884034E+0000  2.38731012770864E+0000  1.48755806884034E+0000  2.38731012770864E+0000  1.48755806884034E+0000  2.38731012770864E+0000
 6.47511379793286E-0003  1.37597048793324E+0000  3.19968554110768E+0000  1.37597048793324E+0000  3.19968554110768E+0000  1.37597048793324E+0000  3.19968554110768E+0000
 6.87512056902051E-0003  1.38186717591217E+0000  1.69748519283139E+0000  1.38186717591217E+0000  1.69748519283139E+0000  1.38186717591217E+0000  1.69748519283139E+0000
 7.27512780576944E-0003  1.83855280394070E+0000  6.03846250546766E+0000  1.83855280394070E+0000  6.03846250546766E+0000  1.83855280394070E+0000  6.03846250546766E+0000
 7.67513457685709E-0003  1.45038782021183E+0000  4.05576074701725E+0000  1.45038782021183E+0000  4.05576074701725E+0000  1.45038782021183E+0000  4.05576074701725E+0000
 8.27514566481113E-0003  1.32652872800549E+0000  2.57917475019769E+0000  1.32652872800549E+0000  2.57917475019769E+0000  1.32652872800549E+0000  2.57917475019769E+0000
 9.07515920698643E-0003  1.90149854439244E+0000  3.86141920087498E+0000  1.90149854439244E+0000  3.86141920087498E+0000  1.90149854439244E+0000  3.86141920087498E+0000
 9.87517368048429E-0003  1.48173163627569E+0000  3.16082808034142E+0000  1.48173163627569E+0000  3.16082808034142E+0000  1.48173163627569E+0000  3.16082808034142E+0000
 1.06751872226595E-0002  1.13427025000216E+0000  4.53365317985890E+0000  1.13427025000216E+0000  4.53365317985890E+0000  1.13427025000216E+0000  4.53365317985890E+0000
 1.14752016961574E-0002  1.51941216276583E+0000  2.62633614302103E+0000  1.51941216276583E+0000  2.62633614302103E+0000  1.51941216276583E+0000  2.62633614302103E+0000
 1.22752152383327E-0002  1.45136467267952E+0000  2.33566624422089E+0000  1.45136467267952E+0000  2.33566624422089E+0000  1.45136467267952E+0000  2.33566624422089E+0000
 1.30752297118306E-0002  7.53783595619356E-0001  1.95543760543200E+0000  7.53783595619356E-0001  1.95543760543200E+0000  7.53783595619356E-0001  1.95543760543200E+0000
 1.38752432540059E-0002  1.03737378442107E+0000  2.62596505660313E+0000  1.03737378442107E+0000  2.62596505660313E+0000  1.03737378442107E+0000  2.62596505660313E+0000
 1.46752577275037E-0002  1.39452416349532E+0000  4.90880852549681E+0000  1.39452416349532E+0000  4.90880852549681E+0000  1.39452416349532E+0000  4.90880852549681E+0000
 1.54752712696790E-0002  8.28568734790858E-0001  4.02101871593989E+0000  8.28568734790858E-0001  4.02101871593989E+0000  8.28568734790858E-0001  4.02101871593989E+0000
 1.66752934455872E-0002  1.52988921525590E+0000  3.85599720986374E+0000  1.52988921525590E+0000  3.85599720986374E+0000  1.52988921525590E+0000  3.85599720986374E+0000
 1.82753205299377E-0002  1.32715866369426E+0000  6.93703669759349E+0000  1.32715866369426E+0000  6.93703669759349E+0000  1.32715866369426E+0000  6.93703669759349E+0000
 1.98753494769335E-0002  1.41981957537835E+0000  9.95085826601355E+0000  1.41981957537835E+0000  9.95085826601355E+0000  1.41981957537835E+0000  9.95085826601355E+0000
 2.14753765612841E-0002  1.19433219426493E+0000  4.39534952550696E+0000  1.19433219426493E+0000  4.39534952550696E+0000  1.19433219426493E+0000  4.39534952550696E+0000
 2.30754055082798E-0002  1.40342115131767E+0000  7.08479042912235E+0000  1.40342115131767E+0000  7.08479042912235E+0000  1.40342115131767E+0000  7.08479042912235E+0000
 2.46754325926304E-0002  1.39758931494213E+0000  4.99950837836889E+0000  1.39758931494213E+0000  4.99950837836889E+0000  1.39758931494213E+0000  4.99950837836889E+0000
 2.62754615396261E-0002  1.35253102355543E+0000  4.25424464780542E+0000  1.35253102355543E+0000  4.25424464780542E+0000  1.35253102355543E+0000  4.25424464780542E+0000
 2.78754886239767E-0002  1.37778538026595E+0000  4.51487978132350E+0000  1.37778538026595E+0000  4.51487978132350E+0000  1.37778538026595E+0000  4.51487978132350E+0000
 2.94755175709724E-0002  1.60681785103317E+0000  6.54573487864330E+0000  1.60681785103317E+0000  6.54573487864330E+0000  1.60681785103317E+0000  6.54573487864330E+0000
 3.10755446553230E-0002  1.10399435344262E+0000  2.78196892214249E+0001  1.10399435344262E+0000  2.78196892214249E+0001  1.10399435344262E+0000  2.78196892214249E+0001
 3.34755890071392E-0002  1.05789073961304E+0000  1.08221158055499E+0001  1.05789073961304E+0000  1.08221158055499E+0001  1.05789073961304E+0000  1.08221158055499E+0001
 3.66756431758404E-0002  1.30756436453792E+0000  1.84760473759264E+0001  1.30756436453792E+0000  1.84760473759264E+0001  1.30756436453792E+0000  1.84760473759264E+0001
 3.98757010698318E-0002  1.13151805361179E+0000  1.07641808851930E+0001  1.13151805361179E+0000  1.07641808851930E+0001  1.13151805361179E+0000  1.07641808851930E+0001
 4.30757552385330E-0002  1.19959218270017E+0000  8.26527723159501E+0000  1.19959218270017E+0000  8.26527723159501E+0000  1.19959218270017E+0000  8.26527723159501E+0000
 4.62758131325245E-0002  1.05285962421578E+0000  6.24324333555085E+0000  1.05285962421578E+0000  6.24324333555085E+0000  1.05285962421578E+0000  6.24324333555085E+0000
 4.94758673012257E-0002  1.28184641803621E+0000  1.26979443886924E+0001  1.28184641803621E+0000  1.26979443886924E+0001  1.28184641803621E+0000  1.26979443886924E+0001
 5.26759251952171E-0002  1.27989284317277E+0000  6.23950661753998E+0000  1.27989284317277E+0000  6.23950661753998E+0000  1.27989284317277E+0000  6.23950661753998E+0000
 5.58759793639183E-0002  1.17198132797443E+0000  4.73648653991851E+0000  1.17198132797443E+0000  4.73648653991851E+0000  1.17198132797443E+0000  4.73648653991851E+0000
 5.90760372579098E-0002  1.14432801400823E+0000  9.01775814783369E+0000  1.14432801400823E+0000  9.01775814783369E+0000  1.14432801400823E+0000  9.01775814783369E+0000
 6.22760914266109E-0002  1.24539467413595E+0000  8.21801238487215E+0000  1.24539467413595E+0000  8.21801238487215E+0000  1.24539467413595E+0000  8.21801238487215E+0000
 6.70761764049530E-0002  1.03581064134042E+0000  1.45397933173058E+0001  1.03581064134042E+0000  1.45397933173058E+0001  1.03581064134042E+0000  1.45397933173058E+0001
 7.34762921929359E-0002  1.09502292662395E+0000  1.34498717794424E+0001  1.09502292662395E+0000  1.34498717794424E+0001  1.09502292662395E+0000  1.34498717794424E+0001
 7.98764005303383E-0002  1.13730079662156E+0000  7.46716937382869E+0000  1.13730079662156E+0000  7.46716937382869E+0000  1.13730079662156E+0000  7.46716937382869E+0000
 8.62765163183212E-0002  1.17758466130986E+0000  1.17805315459492E+0001  1.17758466130986E+0000  1.17805315459492E+0001  1.17758466130986E+0000  1.17805315459492E+0001
 9.26766246557236E-0002  1.09133818655405E+0000  9.21423854971387E+0000  1.09133818655405E+0000  9.21423854971387E+0000  1.09133818655405E+0000  9.21423854971387E+0000
 9.90767404437065E-0002  1.19178071842065E+0000  9.20975117382220E+0000  1.19178071842065E+0000  9.20975117382220E+0000  1.19178071842065E+0000  9.20975117382220E+0000
 1.05476848781108E-0001  1.00892298199386E+0000  1.47872617967581E+0001  1.00892298199386E+0000  1.47872617967581E+0001  1.00892298199386E+0000  1.47872617967581E+0001
 1.11876964569091E-0001  1.28495719243038E+0000  7.13768198629827E+0000  1.28495719243038E+0000  7.13768198629827E+0000  1.28495719243038E+0000  7.13768198629827E+0000
 1.18277072906494E-0001  1.11229884943550E+0000  2.53827216130302E+0001  1.11229884943550E+0000  2.53827216130302E+0001  1.11229884943550E+0000  2.53827216130302E+0001
 1.24677188694477E-0001  1.15191127555833E+0000  7.68728935714533E+0000  1.15191127555833E+0000  7.68728935714533E+0000  1.15191127555833E+0000  7.68728935714533E+0000
 1.34277358651161E-0001  1.06921698828463E+0000  1.00926080370252E+0001  1.06921698828463E+0000  1.00926080370252E+0001  1.06921698828463E+0000  1.00926080370252E+0001
 1.47077575325966E-0001  1.18231694713596E+0000  1.89567143895353E+0001  1.18231694713596E+0000  1.89567143895353E+0001  1.18231694713596E+0000  1.89567143895353E+0001
 1.59877806901932E-0001  1.11204069055033E+0000  1.46183359048031E+0001  1.11204069055033E+0000  1.46183359048031E+0001  1.11204069055033E+0000  1.46183359048031E+0001
 1.72678023576736E-0001  1.12486569392339E+0000  1.40210974862050E+0001  1.12486569392339E+0000  1.40210974862050E+0001  1.12486569392339E+0000  1.40210974862050E+0001
 1.85478255152702E-0001  1.02849936114354E+0000  1.12247107567081E+0001  1.02849936114354E+0000  1.12247107567081E+0001  1.02849936114354E+0000  1.12247107567081E+0001
 1.98278471827507E-0001  1.17460693187563E+0000  1.26383275124216E+0001  1.17460693187563E+0000  1.26383275124216E+0001  1.17460693187563E+0000  1.26383275124216E+0001
 2.11078703403473E-0001  1.07161017644491E+0000  2.09690002375255E+0001  1.07161017644491E+0000  2.09690002375255E+0001  1.07161017644491E+0000  2.09690002375255E+0001
 2.23878934979439E-0001  1.05826239383130E+0000  1.55935802821375E+0001  1.05826239383130E+0000  1.55935802821375E+0001  1.05826239383130E+0000  1.55935802821375E+0001
 2.36679151654243E-0001  1.11854345246075E+0000  1.11707193264833E+0001  1.11854345246075E+0000  1.11707193264833E+0001  1.11854345246075E+0000  1.11707193264833E+0001
 2.49479383230209E-0001  1.07588165620046E+0000  2.74825058175227E+0001  1.07588165620046E+0000  2.74825058175227E+0001  1.07588165620046E+0000  2.74825058175227E+0001
 2.68679708242416E-0001  1.04120392082211E+0000  1.39184612479634E+0001  1.04120392082211E+0000  1.39184612479634E+0001  1.04120392082211E+0000  1.39184612479634E+0001
 2.94280171394348E-0001  1.03772655010895E+0000  4.23685712548708E+0001  1.03772655010895E+0000  4.23685712548708E+0001  1.03772655010895E+0000  4.23685712548708E+0001
 3.19880604743958E-0001  1.12723582687023E+0000  1.77846866356789E+0001  1.12723582687023E+0000  1.77846866356789E+0001  1.12723582687023E+0000  1.77846866356789E+0001
 3.45481067895889E-0001  1.09213411481107E+0000  3.54852202519972E+0001  1.09213411481107E+0000  3.54852202519972E+0001  1.09213411481107E+0000  3.54852202519972E+0001
 3.71081501245499E-0001  1.07739550007930E+0000  1.79028405616623E+0001  1.07739550007930E+0000  1.79028405616623E+0001  1.07739550007930E+0000  1.79028405616623E+0001
 3.96681964397430E-0001  1.04766829649697E+0000  1.22337592099464E+0001  1.04766829649697E+0000  1.22337592099464E+0001  1.04766829649697E+0000  1.22337592099464E+0001
 4.22282397747040E-0001  1.10372618608189E+0000  1.90457267638986E+0001  1.10372618608189E+0000  1.90457267638986E+0001  1.10372618608189E+0000  1.90457267638986E+0001
 4.47882860898972E-0001  1.03228045660945E+0000  1.92377733050986E+0001  1.03228045660945E+0000  1.92377733050986E+0001  1.03228045660945E+0000  1.92377733050986E+0001
 4.73483294248581E-0001  9.54929042597003E-0001  4.78852402130355E+0001  9.54929042597003E-0001  4.78852402130355E+0001  9.54929042597003E-0001  4.78852402130355E+0001
 4.99083757400513E-0001  9.73010147827064E-0001  1.24451198083403E+0001  9.73010147827064E-0001  1.24451198083403E+0001  9.73010147827064E-0001  1.24451198083403E+0001
 5.37484407424927E-0001  1.05539229651433E+0000  1.61870806602828E+0001  1.05539229651433E+0000  1.61870806602828E+0001  1.05539229651433E+0000  1.61870806602828E+0001
 5.88685333728790E-0001  9.96579210502766E-0001  2.21800210981038E+0001  9.96579210502766E-0001  2.21800210981038E+0001  9.96579210502766E-0001  2.21800210981038E+0001
 6.39886200428009E-0001  9.99953830850661E-0001  1.51594388933406E+0001  9.99953830850661E-0001  1.51594388933406E+0001  9.99953830850661E-0001  1.51594388933406E+0001
 6.91087126731873E-0001  1.01397209318224E+0000  2.03786458399604E+0001  1.01397209318224E+0000  2.03786458399604E+0001  1.01397209318224E+0000  2.03786458399604E+0001
 7.42288053035736E-0001  1.02649690346802E+0000  3.67381673631694E+0001  1.02649690346802E+0000  3.67381673631694E+0001  1.02649690346802E+0000  3.67381673631694E+0001
 7.93488919734955E-0001  1.04576097147530E+0000  3.84327544218095E+0001  1.04576097147530E+0000  3.84327544218095E+0001  1.04576097147530E+0000  3.84327544218095E+0001
 8.44689846038818E-0001  1.06926961213206E+0000  1.78349834839819E+0001  1.06926961213206E+0000  1.78349834839819E+0001  1.06926961213206E+0000  1.78349834839819E+0001
 8.95890712738037E-0001  9.86610399373506E-0001  2.55693458135861E+0001  9.86610399373506E-0001  2.55693458135861E+0001  9.86610399373506E-0001  2.55693458135861E+0001
 9.47091639041901E-0001  9.66944021592799E-0001  2.48407847744624E+0001  9.66944021592799E-0001  2.48407847744624E+0001  9.66944021592799E-0001  2.48407847744624E+0001
 9.98292505741119E-0001  9.77388781225338E-0001  2.01129526112059E+0001  9.77388781225338E-0001  2.01129526112059E+0001  9.77388781225338E-0001  2.01129526112059E+0001
 1.07509386539459E+0000  9.70439974159775E-0001  3.35457536064667E+0001  9.70439974159775E-0001  3.35457536064667E+0001  9.70439974159775E-0001  3.35457536064667E+0001
 1.17749571800232E+0000  9.73220647657415E-0001  9.76744067990248E+0001  9.73220647657415E-0001  9.76744067990248E+0001  9.73220647657415E-0001  9.76744067990248E+0001
 1.27989745140076E+0000  9.37849299799935E-0001  2.41285400794165E+0001  9.37849299799935E-0001  2.41285400794165E+0001  9.37849299799935E-0001  2.41285400794165E+0001
 1.38229930400848E+0000  9.50726809262609E-0001  5.92339677412629E+0001  9.50726809262609E-0001  5.92339677412629E+0001  9.50726809262609E-0001  5.92339677412629E+0001
 1.48470103740692E+0000  9.37813496629206E-0001  1.78507043549548E+0001  9.37813496629206E-0001  1.78507043549548E+0001  9.37813496629206E-0001  1.78507043549548E+0001
 1.58710289001465E+0000  9.40423209390887E-0001  2.91206533127422E+0001  9.40423209390887E-0001  2.91206533127422E+0001  9.40423209390887E-0001  2.91206533127422E+0001
 1.68950462341309E+0000  9.18770984727452E-0001  1.51061160110601E+0001  9.18770984727452E-0001  1.51061160110601E+0001  9.18770984727452E-0001  1.51061160110601E+0001
 1.79190647602081E+0000  8.83304790793728E-0001  2.02339562542652E+0001  8.83304790793728E-0001  2.02339562542652E+0001  8.83304790793728E-0001  2.02339562542652E+0001
 1.89430820941925E+0000  9.12967088565319E-0001  2.06980452657615E+0001  9.12967088565319E-0001  2.06980452657615E+0001  9.12967088565319E-0001  2.06980452657615E+0001
 1.99671006202698E+0000  8.82491757787519E-0001  1.75270466031524E+0001  8.82491757787519E-0001  1.75270466031524E+0001  8.82491757787519E-0001  1.75270466031524E+0001
 2.15031266212463E+0000  8.79819097029625E-0001  2.07880762745724E+0001  8.79819097029625E-0001  2.07880762745724E+0001  8.79819097029625E-0001  2.07880762745724E+0001
 2.35511636734009E+0000  8.49614451168716E-0001  2.35660293873440E+0001  8.49614451168716E-0001  2.35660293873440E+0001  8.49614451168716E-0001  2.35660293873440E+0001
 2.55991983413696E+0000  8.53044587915111E-0001  3.36176835285941E+0001  8.53044587915111E-0001  3.36176835285941E+0001  8.53044587915111E-0001  3.36176835285941E+0001
 2.76472353935242E+0000  8.34266637404625E-0001  2.82173922746646E+0001  8.34266637404625E-0001  2.82173922746646E+0001  8.34266637404625E-0001  2.82173922746646E+0001
 2.96952700614929E+0000  7.77448105866997E-0001  1.78788970558745E+0001  7.77448105866997E-0001  1.78788970558745E+0001  7.77448105866997E-0001  1.78788970558745E+0001
 3.17433071136475E+0000  7.97662331520954E-0001  3.02809756186998E+0001  7.97662331520954E-0001  3.02809756186998E+0001  7.97662331520954E-0001  3.02809756186998E+0001
 3.37913417816162E+0000  7.79842061893929E-0001  2.60030662987794E+0001  7.79842061893929E-0001  2.60030662987794E+0001  7.79842061893929E-0001  2.60030662987794E+0001
 3.58393788337708E+0000  7.34445973749992E-0001  2.15495295086221E+0001  7.34445973749992E-0001  2.15495295086221E+0001  7.34445973749992E-0001  2.15495295086221E+0001
 3.78874158859253E+0000  7.90383043289866E-0001  2.75968324794696E+0001  7.90383043289866E-0001  2.75968324794696E+0001  7.90383043289866E-0001  2.75968324794696E+0001
 3.99354505538940E+0000  7.39254937716634E-0001  2.05693256679668E+0001  7.39254937716634E-0001  2.05693256679668E+0001  7.39254937716634E-0001  2.05693256679668E+0001
 4.30075025558472E+0000  7.00607738659457E-0001  4.03450584354626E+0001  7.00607738659457E-0001  4.03450584354626E+0001  7.00607738659457E-0001  4.03450584354626E+0001
 4.71035766601563E+0000  6.92085961078294E-0001  3.10795018107861E+0001  6.92085961078294E-0001  3.10795018107861E+0001  6.92085961078294E-0001  3.10795018107861E+0001
 5.11996507644653E+0000  6.48728443116931E-0001  3.10072572334523E+0001  6.48728443116931E-0001  3.10072572334523E+0001  6.48728443116931E-0001  3.10072572334523E+0001
 5.52957201004028E+0000  6.49433753191237E-0001  2.80792067273075E+0001  6.49433753191237E-0001  2.80792067273075E+0001  6.49433753191237E-0001  2.80792067273075E+0001
 5.93917942047119E+0000  6.18725022628519E-0001  2.17456793102657E+0001  6.18725022628519E-0001  2.17456793102657E+0001  6.18725022628519E-0001  2.17456793102657E+0001
 6.34878635406494E+0000  6.05481368039568E-0001  2.94063415510157E+0001  6.05481368039568E-0001  2.94063415510157E+0001  6.05481368039568E-0001  2.94063415510157E+0001
 6.75839376449585E+0000  5.94298358250015E-0001  2.57264493649026E+0001  5.94298358250015E-0001  2.57264493649026E+0001  5.94298358250015E-0001  2.57264493649026E+0001
 7.16800069808960E+0000  5.64448188934603E-0001  2.37877808475617E+0001  5.64448188934603E-0001  2.37877808475617E+0001  5.64448188934603E-0001  2.37877808475617E+0001
 7.57760810852051E+0000  5.53064185791797E-0001  3.15705330868526E+0001  5.53064185791797E-0001  3.15705330868526E+0001  5.53064185791797E-0001  3.15705330868526E+0001
 7.98721504211426E+0000  5.34384200443378E-0001  3.44141286888953E+0001  5.34384200443378E-0001  3.44141286888953E+0001  5.34384200443378E-0001  3.44141286888953E+0001
 8.60162639617920E+0000  4.93031302280529E-0001  3.53675387841271E+0001  4.93031302280529E-0001  3.53675387841271E+0001  4.93031302280529E-0001  3.53675387841271E+0001
 9.42084026336670E+0000  4.74885914258028E-0001  3.74485138117121E+0001  4.74885914258028E-0001  3.74485138117121E+0001  4.74885914258028E-0001  3.74485138117121E+0001
 1.02400550842285E+0001  4.47207448603845E-0001  3.02724041210630E+0001  4.47207448603845E-0001  3.02724041210630E+0001  4.47207448603845E-0001  3.02724041210630E+0001
 1.10592689514160E+0001  4.22346125113459E-0001  4.41351527289730E+0001  4.22346125113459E-0001  4.41351527289730E+0001  4.22346125113459E-0001  4.41351527289730E+0001
 1.18784837722778E+0001  4.09999165883121E-0001  5.00898144155746E+0001  4.09999165883121E-0001  5.00898144155746E+0001  4.09999165883121E-0001  5.00898144155746E+0001
 1.26976976394653E+0001  3.81634146786392E-0001  6.96522000564803E+0001  3.81634146786392E-0001  6.96522000564803E+0001  3.81634146786392E-0001  6.96522000564803E+0001
 1.35169124603271E+0001  3.70424654917700E-0001  7.05454903606123E+0001  3.70424654917700E-0001  7.05454903606123E+0001  3.70424654917700E-0001  7.05454903606123E+0001
 1.43361263275146E+0001  3.54503312486214E-0001  7.14930213304563E+0001  3.54503312486214E-0001  7.14930213304563E+0001  3.54503312486214E-0001  7.14930213304563E+0001
 1.51553411483764E+0001  3.20742133656299E-0001  6.23069370980902E+0001  3.20742133656299E-0001  6.23069370980902E+0001  3.20742133656299E-0001  6.23069370980902E+0001
 1.59745550155639E+0001  3.19239802852074E-0001  8.25606454742251E+0001  3.19239802852074E-0001  8.25606454742251E+0001  3.19239802852074E-0001  8.25606454742251E+0001
 1.72033767700195E+0001  2.90288490080541E-0001  5.23477387928883E+0001  2.90288490080541E-0001  5.23477387928883E+0001  2.90288490080541E-0001  5.23477387928883E+0001
 1.88418064117432E+0001  2.64209707621607E-0001  6.79267013108562E+0001  2.64209707621607E-0001  6.79267013108562E+0001  2.64209707621607E-0001  6.79267013108562E+0001
 2.04802341461182E+0001  2.48396453141531E-0001  7.21839193090149E+0001  2.48396453141531E-0001  7.21839193090149E+0001  2.48396453141531E-0001  7.21839193090149E+0001
 2.21186637878418E+0001  2.28456303926858E-0001  6.40257178979071E+0001  2.28456303926858E-0001  6.40257178979071E+0001  2.28456303926858E-0001  6.40257178979071E+0001
 2.37570915222168E+0001  2.07281699020036E-0001  6.44077705273188E+0001  2.07281699020036E-0001  6.44077705273188E+0001  2.07281699020036E-0001  6.44077705273188E+0001
 2.53955211639404E+0001  1.73518135002837E-0001  6.99682011405157E+0001  1.73518135002837E-0001  6.99682011405157E+0001  1.73518135002837E-0001  6.99682011405157E+0001
 2.70339488983154E+0001  1.56770482982806E-0001  4.98429106749023E+0001  1.56770482982806E-0001  4.98429106749023E+0001  1.56770482982806E-0001  4.98429106749023E+0001
 2.86723785400391E+0001  1.37718219562962E-0001  9.43543183087178E+0001  1.37718219562962E-0001  9.43543183087178E+0001  1.37718219562962E-0001  9.43543183087178E+0001
 3.03108062744141E+0001  1.25219088595453E-0001  8.73960685142918E+0001  1.25219088595453E-0001  8.73960685142918E+0001  1.25219088595453E-0001  8.73960685142918E+0001
 3.19492359161377E+0001  1.17334453219467E-0001  1.51882366546192E+0002  1.17334453219467E-0001  1.51882366546192E+0002  1.17334453219467E-0001  1.51882366546192E+0002
 3.44068794250488E+0001  1.13008335092035E-0001  1.27941564671558E+0002  1.13008335092035E-0001  1.27941564671558E+0002  1.13008335092035E-0001  1.27941564671558E+0002
 3.76837348937988E+0001  1.08942181402602E-0001  4.31104011261369E+0001  1.08942181402602E-0001  4.31104011261369E+0001  1.08942181402602E-0001  4.31104011261369E+0001
 4.09605941772461E+0001  9.37601441316490E-0002  3.64530507635260E+0001  9.37601441316490E-0002  3.64530507635260E+0001  9.37601441316490E-0002  3.64530507635260E+0001
 4.42374496459961E+0001  8.94747629284148E-0002  3.55627434639044E+0001  8.94747629284148E-0002  3.55627434639044E+0001  8.94747629284148E-0002  3.55627434639044E+0001
 4.75143089294434E+0001  7.97627488100089E-0002  4.52619491604361E+0001  7.97627488100089E-0002  4.52619491604361E+0001  7.97627488100089E-0002  4.52619491604361E+0001
 5.07911643981934E+0001  7.53095535805861E-0002  5.63446509802724E+0001  7.53095535805861E-0002  5.63446509802724E+0001  7.53095535805861E-0002  5.63446509802724E+0001
 5.40680236816406E+0001  7.83228606545930E-0002  7.40219456150341E+0001  7.83228606545930E-0002  7.40219456150341E+0001  7.83228606545930E-0002  7.40219456150341E+0001
 5.73448829650879E+0001  8.17442444979343E-0002  8.19609663859108E+0001  8.17442444979343E-0002  8.19609663859108E+0001  8.17442444979343E-0002  8.19609663859108E+0001
 6.06217384338379E+0001  6.56764735773953E-0002  6.13349049422930E+0001  6.56764735773953E-0002  6.13349049422930E+0001  6.56764735773953E-0002  6.13349049422930E+0001
 6.38985977172852E+0001  6.56996122239623E-0002  4.99314599709625E+0001  6.56996122239623E-0002  4.99314599709625E+0001  6.56996122239623E-0002  4.99314599709625E+0001
 6.88138809204102E+0001  6.43462723397634E-0002  3.65672057454804E+0001  6.43462723397634E-0002  3.65672057454804E+0001  6.43462723397634E-0002  3.65672057454804E+0001
 7.53675994873047E+0001  6.36181926884689E-0002  3.48794717304916E+0001  6.36181926884689E-0002  3.48794717304916E+0001  6.36181926884689E-0002  3.48794717304916E+0001
 8.19213104248047E+0001  5.54529235196075E-0002  3.52669248361078E+0001  5.54529235196075E-0002  3.52669248361078E+0001  5.54529235196075E-0002  3.52669248361078E+0001
 8.84750289916992E+0001  5.31731281943958E-0002  2.72747534803655E+0001  5.31731281943958E-0002  2.72747534803655E+0001  5.31731281943958E-0002  2.72747534803655E+0001
 9.50287399291992E+0001  2.20122522522482E-0002  3.69114396769840E+0001  2.20122522522482E-0002  3.69114396769840E+0001  2.20122522522482E-0002  3.69114396769840E+0001
 1.01582458496093E+0002 -3.77762708878678E-0003  4.28511175844718E+0001 -3.77762708878678E-0003  4.28511175844718E+0001 -3.77762708878678E-0003  4.28511175844718E+0001
 1.08136169433593E+0002 -5.93421000075139E-0003  4.11518616616590E+0001 -5.93421000075139E-0003  4.11518616616590E+0001 -5.93421000075139E-0003  4.11518616616590E+0001
